Country Origin Name	Country Origin Code	Migration by Gender Name	Migration by Gender Code	Country Dest Name	Country Dest Code	Year	Year Code	Value
Saint Pierre and Miquelon	SPM	Total	TOT	Guadeloupe	GLP	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Guam	GUM	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Guatemala	GTM	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Guinea	GIN	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Guinea-Bissau	GNB	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Guyana	GUY	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Haiti	HTI	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Honduras	HND	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Hong Kong SAR, China	HKG	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Hungary	HUN	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Iceland	ISL	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	India	IND	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Indonesia	IDN	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Iran, Islamic Rep.	IRN	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Iraq	IRQ	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Ireland	IRL	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Isle of Man	IMY	2000	2000	..
Saint Pierre and Miquelon	SPM	Total	TOT	Israel	ISR	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Italy	ITA	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Jamaica	JAM	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Japan	JPN	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Jordan	JOR	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Kazakhstan	KAZ	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Kenya	KEN	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Kiribati	KIR	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Korea, Dem. Rep.	PRK	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Korea, Rep.	KOR	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Kosovo	KSV	2000	2000	..
Saint Pierre and Miquelon	SPM	Total	TOT	Kuwait	KWT	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Kyrgyz Republic	KGZ	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Lao PDR	LAO	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Latvia	LVA	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Lebanon	LBN	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Lesotho	LSO	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Liberia	LBR	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Libya	LBY	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Liechtenstein	LIE	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Lithuania	LTU	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Luxembourg	LUX	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Macao SAR, China	MAC	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Macedonia, FYR	MKD	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Madagascar	MDG	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Malawi	MWI	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Malaysia	MYS	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Maldives	MDV	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Mali	MLI	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Malta	MLT	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Marshall Islands	MHL	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Martinique	MTQ	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Mauritania	MRT	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Mauritius	MUS	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Mayotte	MYT	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Mexico	MEX	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Micronesia, Fed. Sts.	FSM	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Moldova	MDA	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Monaco	MCO	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Mongolia	MNG	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Montenegro	MNE	2000	2000	..
Saint Pierre and Miquelon	SPM	Total	TOT	Montserrat	MSR	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Morocco	MAR	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Mozambique	MOZ	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Myanmar	MMR	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Namibia	NAM	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Naura	NRU	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Nepal	NPL	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Netherlands	NLD	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Netherlands Antilles	ANT	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	New Caledonia	NCL	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	New Zealand	NZL	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Nicaragua	NIC	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Niger	NER	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Nigeria	NGA	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Niue	NIU	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Norfolk Island	NFK	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Northern Mariana Islands	MNP	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Norway	NOR	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Oman	OMN	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Pakistan	PAK	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Palau	PLW	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Panama	PAN	2000	2000	24
Saint Pierre and Miquelon	SPM	Total	TOT	Papua New Guinea	PNG	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Paraguay	PRY	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Peru	PER	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Philippines	PHL	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Poland	POL	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Portugal	PRT	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Puerto Rico	PRI	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Qatar	QAT	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Reunion	REU	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Romania	ROM	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Russian Federation	RUS	2000	2000	2
Saint Pierre and Miquelon	SPM	Total	TOT	Rwanda	RWA	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Saint Helena	SHN	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Saint Pierre and Miquelon	SPM	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Samoa	WSM	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	San Marino	SMR	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Sao Tome and Principe	STP	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Saudi Arabia	SAU	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Senegal	SEN	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Serbia	SRB	2000	2000	..
Saint Pierre and Miquelon	SPM	Total	TOT	Serbia and Montenegro	SCG	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Seychelles	SYC	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Sierra Leone	SLE	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Singapore	SGP	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Slovak Republic	SVK	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Slovenia	SVN	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Solomon Islands	SLB	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Somalia	SOM	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	South Africa	ZAF	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Spain	ESP	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Sri Lanka	LKA	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	St. Kitts and Nevis	KNA	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	St. Lucia	LCA	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	St. Vincent and the Grenadines	VCT	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Sudan	SDN	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Suriname	SUR	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Swaziland	SWZ	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Sweden	SWE	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Switzerland	CHE	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Syrian Arab Republic	SYR	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Taiwan, China	TWN	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Tajikistan	TJK	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Tanzania	TZA	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Thailand	THA	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Timor-Leste	TLS	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Togo	TGO	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Tokelau	TKL	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Tonga	TON	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Trinidad and Tobago	TTO	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Tunisia	TUN	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Turkey	TUR	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Turkmenistan	TKM	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Turks and Caicos Islands	TCA	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Tuvalu	TUV	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Uganda	UGA	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Ukraine	UKR	2000	2000	1
Saint Pierre and Miquelon	SPM	Total	TOT	United Arab Emirates	ARE	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	United Kingdom	GBR	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	United States	USA	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Uruguay	URY	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Uzbekistan	UZB	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Vanuatu	VUT	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Venezuela, RB	VEN	2000	2000	1
Saint Pierre and Miquelon	SPM	Total	TOT	Vietnam	VNM	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Virgin Islands (U.S.)	VIR	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Virgin Islands, British	VGB	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Wallis and Futuna	WLF	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	West Bank and Gaza	PSE	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Yemen, Rep.	YEM	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Zambia	ZMB	2000	2000	0
Saint Pierre and Miquelon	SPM	Total	TOT	Zimbabwe	ZWE	2000	2000	0
Samoa	WSM	Total	TOT	Afghanistan	AFG	2000	2000	4
Samoa	WSM	Total	TOT	Albania	ALB	2000	2000	0
Samoa	WSM	Total	TOT	Algeria	DZA	2000	2000	0
Samoa	WSM	Total	TOT	American Samoa	ASM	2000	2000	17777
Samoa	WSM	Total	TOT	Andorra	AND	2000	2000	0
Samoa	WSM	Total	TOT	Angola	AGO	2000	2000	0
Samoa	WSM	Total	TOT	Anguilla	AIA	2000	2000	0
Samoa	WSM	Total	TOT	Antigua and Barbuda	ATG	2000	2000	0
Samoa	WSM	Total	TOT	Argentina	ARG	2000	2000	0
Samoa	WSM	Total	TOT	Armenia	ARM	2000	2000	0
Samoa	WSM	Total	TOT	Aruba	ABW	2000	2000	0
Samoa	WSM	Total	TOT	Australia	AUS	2000	2000	13084
Samoa	WSM	Total	TOT	Austria	AUT	2000	2000	6
Samoa	WSM	Total	TOT	Azerbaijan	AZE	2000	2000	0
Samoa	WSM	Total	TOT	Bahamas, The	BHS	2000	2000	0
Samoa	WSM	Total	TOT	Bahrain	BHR	2000	2000	1
Samoa	WSM	Total	TOT	Bangladesh	BGD	2000	2000	6
Samoa	WSM	Total	TOT	Barbados	BRB	2000	2000	0
Samoa	WSM	Total	TOT	Belarus	BLR	2000	2000	0
Samoa	WSM	Total	TOT	Belgium	BEL	2000	2000	1
Samoa	WSM	Total	TOT	Belize	BLZ	2000	2000	0
Samoa	WSM	Total	TOT	Benin	BEN	2000	2000	0
Samoa	WSM	Total	TOT	Bermuda	BMU	2000	2000	26
Samoa	WSM	Total	TOT	Bhutan	BTN	2000	2000	0
Samoa	WSM	Total	TOT	Bolivia	BOL	2000	2000	0
Samoa	WSM	Total	TOT	Bosnia and Herzegovina	BIH	2000	2000	0
Samoa	WSM	Total	TOT	Botswana	BWA	2000	2000	0
Samoa	WSM	Total	TOT	Brazil	BRA	2000	2000	0
Samoa	WSM	Total	TOT	Brunei Darussalam	BRN	2000	2000	0
Samoa	WSM	Total	TOT	Bulgaria	BGR	2000	2000	0
Samoa	WSM	Total	TOT	Burkina Faso	BFA	2000	2000	0
Samoa	WSM	Total	TOT	Burundi	BDI	2000	2000	0
Samoa	WSM	Total	TOT	Cambodia	KHM	2000	2000	2
Samoa	WSM	Total	TOT	Cameroon	CMR	2000	2000	0
Samoa	WSM	Total	TOT	Canada	CAN	2000	2000	73
Samoa	WSM	Total	TOT	Cape Verde	CPV	2000	2000	0
Samoa	WSM	Total	TOT	Cayman Islands	CYM	2000	2000	0
Samoa	WSM	Total	TOT	Central African Republic	CAF	2000	2000	0
Samoa	WSM	Total	TOT	Chad	TCD	2000	2000	0
Samoa	WSM	Total	TOT	Channel Islands	CHI	2000	2000	..
Samoa	WSM	Total	TOT	Chile	CHL	2000	2000	4
Samoa	WSM	Total	TOT	China	CHN	2000	2000	10
Samoa	WSM	Total	TOT	Colombia	COL	2000	2000	5
Samoa	WSM	Total	TOT	Comoros	COM	2000	2000	0
Samoa	WSM	Total	TOT	Congo, Dem. Rep.	COD	2000	2000	0
Samoa	WSM	Total	TOT	Congo, Rep.	COG	2000	2000	0
Samoa	WSM	Total	TOT	Cook Islands	COK	2000	2000	8
Samoa	WSM	Total	TOT	Costa Rica	CRI	2000	2000	0
Samoa	WSM	Total	TOT	Cote d'Ivoire	CIV	2000	2000	0
Samoa	WSM	Total	TOT	Croatia	HRV	2000	2000	0
Samoa	WSM	Total	TOT	Cuba	CUB	2000	2000	1
Samoa	WSM	Total	TOT	Cyprus	CYP	2000	2000	0
Samoa	WSM	Total	TOT	Czech Republic	CZE	2000	2000	2
Samoa	WSM	Total	TOT	Denmark	DNK	2000	2000	10
Samoa	WSM	Total	TOT	Djibouti	DJI	2000	2000	0
Samoa	WSM	Total	TOT	Dominica	DMA	2000	2000	0
Samoa	WSM	Total	TOT	Dominican Republic	DOM	2000	2000	4
Samoa	WSM	Total	TOT	Ecuador	ECU	2000	2000	0
Samoa	WSM	Total	TOT	Egypt, Arab Rep.	EGY	2000	2000	1
Samoa	WSM	Total	TOT	El Salvador	SLV	2000	2000	0
Samoa	WSM	Total	TOT	Equatorial Guinea	GNQ	2000	2000	0
Samoa	WSM	Total	TOT	Eritrea	ERI	2000	2000	0
Samoa	WSM	Total	TOT	Estonia	EST	2000	2000	0
Samoa	WSM	Total	TOT	Ethiopia	ETH	2000	2000	0
Samoa	WSM	Total	TOT	Faeroe Islands	FRO	2000	2000	0
Samoa	WSM	Total	TOT	Falkland Islands (Malvinas)	FLK	2000	2000	0
Samoa	WSM	Total	TOT	Fiji	FJI	2000	2000	960
Samoa	WSM	Total	TOT	Finland	FIN	2000	2000	0
Samoa	WSM	Total	TOT	France	FRA	2000	2000	8
Samoa	WSM	Total	TOT	French Guiana	GUF	2000	2000	0
Samoa	WSM	Total	TOT	French Polynesia	PYF	2000	2000	71
Samoa	WSM	Total	TOT	Gabon	GAB	2000	2000	0
Samoa	WSM	Total	TOT	Gambia, The	GMB	2000	2000	0
Samoa	WSM	Total	TOT	Georgia	GEO	2000	2000	0
Samoa	WSM	Total	TOT	Germany	DEU	2000	2000	17
Samoa	WSM	Total	TOT	Ghana	GHA	2000	2000	0
Samoa	WSM	Total	TOT	Gibraltar	GIB	2000	2000	0
Samoa	WSM	Total	TOT	Greece	GRC	2000	2000	2
Samoa	WSM	Total	TOT	Greenland	GRL	2000	2000	0
Samoa	WSM	Total	TOT	Grenada	GRD	2000	2000	0
Samoa	WSM	Total	TOT	Guadeloupe	GLP	2000	2000	0
Samoa	WSM	Total	TOT	Guam	GUM	2000	2000	147
Samoa	WSM	Total	TOT	Guatemala	GTM	2000	2000	0
Samoa	WSM	Total	TOT	Guinea	GIN	2000	2000	0
Samoa	WSM	Total	TOT	Guinea-Bissau	GNB	2000	2000	0
Samoa	WSM	Total	TOT	Guyana	GUY	2000	2000	0
Samoa	WSM	Total	TOT	Haiti	HTI	2000	2000	0
Samoa	WSM	Total	TOT	Honduras	HND	2000	2000	1
Samoa	WSM	Total	TOT	Hong Kong SAR, China	HKG	2000	2000	69
Samoa	WSM	Total	TOT	Hungary	HUN	2000	2000	0
Samoa	WSM	Total	TOT	Iceland	ISL	2000	2000	0
Samoa	WSM	Total	TOT	India	IND	2000	2000	320
Samoa	WSM	Total	TOT	Indonesia	IDN	2000	2000	0
Samoa	WSM	Total	TOT	Iran, Islamic Rep.	IRN	2000	2000	0
Samoa	WSM	Total	TOT	Iraq	IRQ	2000	2000	0
Samoa	WSM	Total	TOT	Ireland	IRL	2000	2000	16
Samoa	WSM	Total	TOT	Isle of Man	IMY	2000	2000	..
Samoa	WSM	Total	TOT	Israel	ISR	2000	2000	21
Samoa	WSM	Total	TOT	Italy	ITA	2000	2000	67
Samoa	WSM	Total	TOT	Jamaica	JAM	2000	2000	0
Samoa	WSM	Total	TOT	Japan	JPN	2000	2000	63
Samoa	WSM	Total	TOT	Jordan	JOR	2000	2000	0
Samoa	WSM	Total	TOT	Kazakhstan	KAZ	2000	2000	0
Samoa	WSM	Total	TOT	Kenya	KEN	2000	2000	0
Samoa	WSM	Total	TOT	Kiribati	KIR	2000	2000	9
Samoa	WSM	Total	TOT	Korea, Dem. Rep.	PRK	2000	2000	0
Samoa	WSM	Total	TOT	Korea, Rep.	KOR	2000	2000	0
Samoa	WSM	Total	TOT	Kosovo	KSV	2000	2000	..
Samoa	WSM	Total	TOT	Kuwait	KWT	2000	2000	2
Samoa	WSM	Total	TOT	Kyrgyz Republic	KGZ	2000	2000	2
Samoa	WSM	Total	TOT	Lao PDR	LAO	2000	2000	0
Samoa	WSM	Total	TOT	Latvia	LVA	2000	2000	0
Samoa	WSM	Total	TOT	Lebanon	LBN	2000	2000	0
Samoa	WSM	Total	TOT	Lesotho	LSO	2000	2000	0
Samoa	WSM	Total	TOT	Liberia	LBR	2000	2000	0
Samoa	WSM	Total	TOT	Libya	LBY	2000	2000	0
Samoa	WSM	Total	TOT	Liechtenstein	LIE	2000	2000	0
Samoa	WSM	Total	TOT	Lithuania	LTU	2000	2000	0
Samoa	WSM	Total	TOT	Luxembourg	LUX	2000	2000	0
Samoa	WSM	Total	TOT	Macao SAR, China	MAC	2000	2000	0
Samoa	WSM	Total	TOT	Macedonia, FYR	MKD	2000	2000	0
Samoa	WSM	Total	TOT	Madagascar	MDG	2000	2000	0
Samoa	WSM	Total	TOT	Malawi	MWI	2000	2000	0
Samoa	WSM	Total	TOT	Malaysia	MYS	2000	2000	0
Samoa	WSM	Total	TOT	Maldives	MDV	2000	2000	0
Samoa	WSM	Total	TOT	Mali	MLI	2000	2000	0
Samoa	WSM	Total	TOT	Malta	MLT	2000	2000	0
Samoa	WSM	Total	TOT	Marshall Islands	MHL	2000	2000	0
Samoa	WSM	Total	TOT	Martinique	MTQ	2000	2000	0
Samoa	WSM	Total	TOT	Mauritania	MRT	2000	2000	0
Samoa	WSM	Total	TOT	Mauritius	MUS	2000	2000	0
Samoa	WSM	Total	TOT	Mayotte	MYT	2000	2000	0
Samoa	WSM	Total	TOT	Mexico	MEX	2000	2000	7
Samoa	WSM	Total	TOT	Micronesia, Fed. Sts.	FSM	2000	2000	35
Samoa	WSM	Total	TOT	Moldova	MDA	2000	2000	0
Samoa	WSM	Total	TOT	Monaco	MCO	2000	2000	0
Samoa	WSM	Total	TOT	Mongolia	MNG	2000	2000	0
Samoa	WSM	Total	TOT	Montenegro	MNE	2000	2000	..
Samoa	WSM	Total	TOT	Montserrat	MSR	2000	2000	0
Samoa	WSM	Total	TOT	Morocco	MAR	2000	2000	0
Samoa	WSM	Total	TOT	Mozambique	MOZ	2000	2000	0
Samoa	WSM	Total	TOT	Myanmar	MMR	2000	2000	0
Samoa	WSM	Total	TOT	Namibia	NAM	2000	2000	0
Samoa	WSM	Total	TOT	Naura	NRU	2000	2000	3
Samoa	WSM	Total	TOT	Nepal	NPL	2000	2000	3
Samoa	WSM	Total	TOT	Netherlands	NLD	2000	2000	16
Samoa	WSM	Total	TOT	Netherlands Antilles	ANT	2000	2000	0
Samoa	WSM	Total	TOT	New Caledonia	NCL	2000	2000	79
Samoa	WSM	Total	TOT	New Zealand	NZL	2000	2000	46795
Samoa	WSM	Total	TOT	Nicaragua	NIC	2000	2000	0
Samoa	WSM	Total	TOT	Niger	NER	2000	2000	0
Samoa	WSM	Total	TOT	Nigeria	NGA	2000	2000	0
Samoa	WSM	Total	TOT	Niue	NIU	2000	2000	39
Samoa	WSM	Total	TOT	Norfolk Island	NFK	2000	2000	1
Samoa	WSM	Total	TOT	Northern Mariana Islands	MNP	2000	2000	6
Samoa	WSM	Total	TOT	Norway	NOR	2000	2000	0
Samoa	WSM	Total	TOT	Oman	OMN	2000	2000	0
Samoa	WSM	Total	TOT	Pakistan	PAK	2000	2000	17
Samoa	WSM	Total	TOT	Palau	PLW	2000	2000	88
Samoa	WSM	Total	TOT	Panama	PAN	2000	2000	3
Samoa	WSM	Total	TOT	Papua New Guinea	PNG	2000	2000	54
Samoa	WSM	Total	TOT	Paraguay	PRY	2000	2000	0
Samoa	WSM	Total	TOT	Peru	PER	2000	2000	0
Samoa	WSM	Total	TOT	Philippines	PHL	2000	2000	0
Samoa	WSM	Total	TOT	Poland	POL	2000	2000	0
Samoa	WSM	Total	TOT	Portugal	PRT	2000	2000	0
Samoa	WSM	Total	TOT	Puerto Rico	PRI	2000	2000	0
Samoa	WSM	Total	TOT	Qatar	QAT	2000	2000	1
Samoa	WSM	Total	TOT	Reunion	REU	2000	2000	0
Samoa	WSM	Total	TOT	Romania	ROM	2000	2000	0
Samoa	WSM	Total	TOT	Russian Federation	RUS	2000	2000	0
Samoa	WSM	Total	TOT	Rwanda	RWA	2000	2000	0
Samoa	WSM	Total	TOT	Saint Helena	SHN	2000	2000	0
Samoa	WSM	Total	TOT	Saint Pierre and Miquelon	SPM	2000	2000	0
Samoa	WSM	Total	TOT	Samoa	WSM	2000	2000	0
Samoa	WSM	Total	TOT	San Marino	SMR	2000	2000	0
Samoa	WSM	Total	TOT	Sao Tome and Principe	STP	2000	2000	0
Samoa	WSM	Total	TOT	Saudi Arabia	SAU	2000	2000	0
Samoa	WSM	Total	TOT	Senegal	SEN	2000	2000	0
Samoa	WSM	Total	TOT	Serbia	SRB	2000	2000	..
Samoa	WSM	Total	TOT	Serbia and Montenegro	SCG	2000	2000	0
Samoa	WSM	Total	TOT	Seychelles	SYC	2000	2000	0
Samoa	WSM	Total	TOT	Sierra Leone	SLE	2000	2000	0
Samoa	WSM	Total	TOT	Singapore	SGP	2000	2000	31
Samoa	WSM	Total	TOT	Slovak Republic	SVK	2000	2000	0
Samoa	WSM	Total	TOT	Slovenia	SVN	2000	2000	0
Samoa	WSM	Total	TOT	Solomon Islands	SLB	2000	2000	86
Samoa	WSM	Total	TOT	Somalia	SOM	2000	2000	0
Samoa	WSM	Total	TOT	South Africa	ZAF	2000	2000	0
Samoa	WSM	Total	TOT	Spain	ESP	2000	2000	2
Samoa	WSM	Total	TOT	Sri Lanka	LKA	2000	2000	0
Samoa	WSM	Total	TOT	St. Kitts and Nevis	KNA	2000	2000	0
Samoa	WSM	Total	TOT	St. Lucia	LCA	2000	2000	0
Samoa	WSM	Total	TOT	St. Vincent and the Grenadines	VCT	2000	2000	0
Samoa	WSM	Total	TOT	Sudan	SDN	2000	2000	0
Samoa	WSM	Total	TOT	Suriname	SUR	2000	2000	0
Samoa	WSM	Total	TOT	Swaziland	SWZ	2000	2000	0
Samoa	WSM	Total	TOT	Sweden	SWE	2000	2000	17
Samoa	WSM	Total	TOT	Switzerland	CHE	2000	2000	6
Samoa	WSM	Total	TOT	Syrian Arab Republic	SYR	2000	2000	0
Samoa	WSM	Total	TOT	Taiwan, China	TWN	2000	2000	0
Samoa	WSM	Total	TOT	Tajikistan	TJK	2000	2000	0
Samoa	WSM	Total	TOT	Tanzania	TZA	2000	2000	0
Samoa	WSM	Total	TOT	Thailand	THA	2000	2000	0
Samoa	WSM	Total	TOT	Timor-Leste	TLS	2000	2000	0
Samoa	WSM	Total	TOT	Togo	TGO	2000	2000	0
Samoa	WSM	Total	TOT	Tokelau	TKL	2000	2000	80
Samoa	WSM	Total	TOT	Tonga	TON	2000	2000	94
Samoa	WSM	Total	TOT	Trinidad and Tobago	TTO	2000	2000	0
Samoa	WSM	Total	TOT	Tunisia	TUN	2000	2000	0
Samoa	WSM	Total	TOT	Turkey	TUR	2000	2000	16
Samoa	WSM	Total	TOT	Turkmenistan	TKM	2000	2000	0
Samoa	WSM	Total	TOT	Turks and Caicos Islands	TCA	2000	2000	0
